iter	Passed	Remaining
6592	2644	1366
6593	2644	1366
6594	2644	1365
6595	2645	1365
6596	2645	1364
6597	2646	1364
6598	2646	1363
6599	2646	1363
6600	2647	1363
6601	2647	1362
6602	2647	1362
6603	2648	1361
6604	2648	1361
6605	2648	1360
6606	2649	1360
6607	2649	1360
6608	2649	1359
6609	2650	1359
6610	2650	1358
6611	2650	1358
6612	2651	1357
6613	2651	1357
6614	2651	1357
6615	2652	1356
6616	2652	1356
6617	2652	1355
6618	2653	1355
6619	2653	1354
6620	2654	1354
6621	2654	1354
6622	2654	1353
6623	2655	1353
6624	2655	1352
6625	2655	1352
6626	2656	1351
6627	2656	1351
6628	2656	1351
6629	2657	1350
6630	2657	1350
6631	2658	1349
6632	2658	1349
6633	2659	1349
6634	2659	1348
6635	2659	1348
6636	2660	1347
6637	2660	1347
6638	2661	1347
6639	2661	1346
6640	2661	1346
6641	2662	1345
6642	2662	1345
6643	2662	1345
6644	2663	1344
6645	2663	1344
6646	2663	1343
6647	2664	1343
6648	2664	1342
6649	2665	1342
6650	2668	1343
6651	2669	1343
6652	2669	1342
6653	2669	1342
6654	2670	1342
6655	2670	1341
6656	2670	1341
6657	2671	1340
6658	2671	1340
6659	2671	1339
6660	2672	1339
6661	2672	1339
6662	2672	1338
6663	2673	1338
6664	2673	1337
6665	2674	1337
6666	2674	1337
6667	2674	1336
6668	2675	1336
6669	2675	1335
6670	2675	1335
6671	2676	1334
6672	2676	1334
6673	2676	1333
6674	2677	1333
6675	2677	1333
6676	2678	1332
6677	2678	1332
6678	2678	1332
6679	2679	1331
6680	2679	1331
6681	2680	1330
6682	2680	1330
6683	2681	1330
6684	2681	1329
6685	2682	1329
6686	2682	1329
6687	2683	1328
6688	2683	1328
6689	2683	1327
6690	2684	1327
6691	2684	1327
6692	2685	1326
6693	2685	1326
6694	2685	1325
6695	2686	1325
6696	2686	1325
6697	2687	1324
6698	2687	1324
6699	2688	1324
6700	2688	1323
6701	2689	1323
6702	2689	1322
6703	2690	1322
6704	2690	1322
6705	2690	1321
6706	2691	1321
6707	2691	1321
6708	2692	1320
6709	2692	1320
6710	2692	1319
6711	2693	1319
6712	2694	1319
6713	2695	1319
6714	2695	1318
6715	2695	1318
6716	2696	1317
6717	2696	1317
6718	2696	1316
6719	2697	1316
6720	2697	1316
6721	2698	1315
6722	2698	1315
6723	2699	1315
6724	2699	1314
6725	2700	1314
6726	2700	1314
6727	2701	1313
6728	2701	1313
6729	2701	1312
6730	2702	1312
6731	2702	1312
6732	2703	1311
6733	2703	1311
6734	2703	1310
6735	2704	1310
6736	2704	1310
6737	2705	1309
6738	2705	1309
6739	2705	1308
6740	2706	1308
6741	2707	1308
6742	2707	1307
6743	2708	1307
6744	2708	1307
6745	2708	1306
6746	2709	1306
6747	2710	1306
6748	2710	1305
6749	2710	1305
6750	2711	1304
6751	2711	1304
6752	2712	1303
6753	2712	1303
6754	2712	1303
6755	2713	1302
6756	2713	1302
6757	2714	1302
6758	2714	1301
6759	2715	1301
6760	2715	1301
6761	2716	1300
6762	2716	1300
6763	2717	1299
6764	2717	1299
6765	2718	1299
6766	2718	1298
6767	2718	1298
6768	2719	1298
6769	2719	1297
6770	2720	1297
6771	2720	1296
6772	2721	1296
6773	2721	1296
6774	2722	1295
6775	2722	1295
6776	2722	1294
6777	2723	1294
6778	2723	1294
6779	2724	1293
6780	2724	1293
6781	2724	1292
6782	2725	1292
6783	2725	1292
6784	2725	1291
6785	2726	1291
6786	2726	1290
6787	2727	1290
6788	2727	1290
6789	2727	1289
6790	2728	1289
6791	2728	1288
6792	2729	1288
6793	2729	1288
6794	2730	1287
6795	2730	1287
6796	2730	1286
6797	2731	1286
6798	2731	1286
6799	2732	1285
6800	2732	1285
6801	2732	1284
6802	2733	1284
6803	2733	1284
6804	2734	1283
6805	2734	1283
6806	2734	1282
6807	2735	1282
6808	2735	1282
6809	2736	1281
6810	2736	1281
6811	2736	1280
6812	2737	1280
6813	2737	1280
6814	2738	1279
6815	2738	1279
6816	2738	1278
6817	2739	1278
6818	2739	1278
6819	2740	1277
6820	2740	1277
6821	2740	1276
6822	2741	1276
6823	2741	1275
6824	2742	1275
6825	2742	1275
6826	2742	1274
6827	2743	1274
6828	2743	1274
6829	2744	1273
6830	2744	1273
6831	2744	1272
6832	2745	1272
6833	2745	1271
6834	2745	1271
6835	2746	1271
6836	2746	1270
6837	2747	1270
6838	2747	1269
6839	2747	1269
6840	2748	1269
6841	2748	1268
6842	2749	1268
6843	2749	1267
6844	2749	1267
6845	2750	1267
6846	2750	1266
6847	2751	1266
6848	2751	1265
6849	2751	1265
6850	2752	1265
6851	2752	1264
6852	2753	1264
6853	2753	1263
6854	2753	1263
6855	2754	1262
6856	2754	1262
6857	2754	1262
6858	2755	1261
6859	2755	1261
6860	2755	1260
6861	2756	1260
6862	2756	1260
6863	2757	1259
6864	2757	1259
6865	2757	1258
6866	2758	1258
6867	2758	1258
6868	2758	1257
6869	2759	1257
6870	2759	1256
6871	2759	1256
6872	2760	1255
6873	2760	1255
6874	2761	1255
6875	2761	1254
6876	2761	1254
6877	2762	1253
6878	2762	1253
6879	2763	1253
6880	2763	1252
6881	2763	1252
6882	2764	1251
6883	2764	1251
6884	2765	1251
6885	2765	1250
6886	2765	1250
6887	2766	1249
6888	2766	1249
6889	2766	1248
6890	2767	1248
6891	2767	1248
6892	2768	1247
6893	2768	1247
6894	2769	1246
6895	2769	1246
6896	2769	1246
6897	2770	1245
6898	2770	1245
6899	2770	1244
6900	2771	1244
6901	2771	1244
6902	2772	1243
6903	2772	1243
6904	2772	1242
6905	2773	1242
6906	2773	1242
6907	2773	1241
6908	2774	1241
6909	2774	1240
6910	2775	1240
6911	2775	1240
6912	2775	1239
6913	2776	1239
6914	2776	1238
6915	2777	1238
6916	2777	1237
6917	2777	1237
6918	2778	1237
6919	2778	1236
6920	2779	1236
6921	2779	1235
6922	2779	1235
6923	2780	1235
6924	2780	1234
6925	2780	1234
6926	2781	1233
6927	2781	1233
6928	2781	1232
6929	2782	1232
6930	2782	1232
6931	2783	1231
6932	2783	1231
6933	2783	1230
6934	2784	1230
6935	2784	1230
6936	2785	1229
6937	2785	1229
6938	2785	1228
6939	2786	1228
6940	2786	1228
6941	2786	1227
6942	2787	1227
6943	2787	1226
6944	2787	1226
6945	2788	1226
6946	2788	1225
6947	2789	1225
6948	2789	1224
6949	2790	1224
6950	2790	1224
6951	2790	1223
6952	2791	1223
6953	2791	1222
6954	2791	1222
6955	2792	1221
6956	2792	1221
6957	2792	1221
6958	2793	1220
6959	2793	1220
6960	2794	1219
6961	2794	1219
6962	2794	1219
6963	2795	1218
6964	2795	1218
6965	2795	1217
6966	2796	1217
6967	2796	1216
6968	2797	1216
6969	2797	1216
6970	2797	1215
6971	2798	1215
6972	2798	1214
6973	2799	1214
6974	2799	1214
6975	2800	1213
6976	2800	1213
6977	2800	1212
6978	2801	1212
6979	2801	1212
6980	2801	1211
6981	2802	1211
6982	2802	1210
6983	2803	1210
6984	2803	1210
6985	2803	1209
6986	2804	1209
6987	2804	1208
6988	2805	1208
6989	2805	1208
6990	2805	1207
6991	2806	1207
6992	2806	1206
6993	2806	1206
6994	2807	1205
6995	2807	1205
6996	2808	1205
6997	2808	1204
6998	2808	1204
6999	2809	1203
7000	2809	1203
7001	2809	1203
7002	2810	1202
7003	2810	1202
7004	2811	1201
7005	2811	1201
7006	2811	1201
7007	2812	1200
7008	2812	1200
7009	2812	1199
7010	2813	1199
7011	2813	1198
7012	2813	1198
7013	2814	1198
7014	2814	1197
7015	2815	1197
7016	2815	1196
7017	2816	1196
7018	2816	1196
7019	2816	1195
7020	2817	1195
7021	2817	1195
7022	2818	1194
7023	2818	1194
7024	2819	1193
7025	2819	1193
7026	2819	1193
7027	2820	1192
7028	2820	1192
7029	2820	1191
7030	2821	1191
7031	2821	1190
7032	2821	1190
7033	2822	1190
7034	2822	1189
7035	2823	1189
7036	2823	1188
7037	2823	1188
7038	2824	1188
7039	2824	1187
7040	2825	1187
7041	2825	1186
7042	2825	1186
7043	2826	1186
7044	2826	1185
7045	2827	1185
7046	2827	1184
7047	2827	1184
7048	2828	1184
7049	2829	1183
7050	2829	1183
7051	2829	1183
7052	2830	1182
7053	2830	1182
7054	2831	1181
7055	2831	1181
7056	2831	1180
7057	2832	1180
7058	2832	1180
7059	2832	1179
7060	2833	1179
7061	2833	1178
7062	2834	1178
7063	2834	1178
7064	2834	1177
7065	2835	1177
7066	2835	1176
7067	2836	1176
7068	2836	1176
7069	2836	1175
7070	2837	1175
7071	2837	1174
7072	2838	1174
7073	2838	1174
7074	2838	1173
7075	2839	1173
7076	2839	1172
7077	2840	1172
7078	2840	1172
7079	2840	1171
7080	2841	1171
7081	2841	1170
7082	2842	1170
7083	2842	1170
7084	2842	1169
7085	2843	1169
7086	2843	1168
7087	2843	1168
7088	2844	1168
7089	2844	1167
7090	2845	1167
7091	2845	1166
7092	2845	1166
7093	2846	1165
7094	2846	1165
7095	2847	1165
7096	2847	1164
7097	2847	1164
7098	2848	1163
7099	2848	1163
7100	2848	1163
7101	2849	1162
7102	2849	1162
7103	2850	1161
7104	2850	1161
7105	2850	1161
7106	2851	1160
7107	2851	1160
7108	2851	1159
7109	2852	1159
7110	2852	1158
7111	2853	1158
7112	2853	1158
7113	2853	1157
7114	2854	1157
7115	2854	1156
7116	2854	1156
7117	2855	1156
7118	2855	1155
7119	2856	1155
7120	2856	1154
7121	2856	1154
7122	2857	1154
7123	2857	1153
7124	2858	1153
7125	2858	1152
7126	2858	1152
7127	2860	1152
7128	2860	1151
7129	2860	1151
7130	2861	1151
7131	2861	1150
7132	2862	1150
7133	2862	1150
7134	2863	1149
7135	2863	1149
7136	2864	1148
7137	2864	1148
7138	2865	1148
7139	2865	1147
7140	2865	1147
7141	2866	1147
7142	2867	1146
7143	2867	1146
7144	2868	1146
7145	2868	1145
7146	2868	1145
7147	2869	1144
7148	2869	1144
7149	2869	1143
7150	2870	1143
7151	2870	1143
7152	2870	1142
7153	2871	1142
7154	2871	1141
7155	2872	1141
7156	2872	1141
7157	2872	1140
7158	2873	1140
7159	2873	1139
7160	2874	1139
7161	2874	1139
7162	2874	1138
7163	2875	1138
7164	2875	1137
7165	2876	1137
7166	2876	1137
7167	2876	1136
7168	2877	1136
7169	2877	1135
7170	2878	1135
7171	2878	1134
7172	2878	1134
7173	2879	1134
7174	2879	1133
7175	2880	1133
7176	2880	1133
7177	2880	1132
7178	2881	1132
7179	2881	1131
7180	2881	1131
7181	2882	1130
7182	2882	1130
7183	2882	1130
7184	2883	1129
7185	2883	1129
7186	2884	1128
7187	2884	1128
7188	2885	1128
7189	2885	1127
7190	2886	1127
7191	2886	1127
7192	2887	1126
7193	2887	1126
7194	2887	1125
7195	2888	1125
7196	2888	1125
7197	2888	1124
7198	2889	1124
7199	2889	1123
7200	2890	1123
7201	2890	1123
7202	2891	1122
7203	2891	1122
7204	2891	1121
7205	2892	1121
7206	2892	1121
7207	2893	1120
7208	2893	1120
7209	2893	1119
7210	2894	1119
7211	2894	1119
7212	2895	1118
7213	2895	1118
7214	2895	1117
7215	2896	1117
7216	2896	1117
7217	2897	1116
7218	2897	1116
7219	2898	1115
7220	2898	1115
7221	2899	1115
7222	2899	1114
7223	2899	1114
7224	2900	1113
7225	2900	1113
7226	2901	1113
7227	2901	1112
7228	2901	1112
7229	2902	1112
7230	2902	1111
7231	2903	1111
7232	2903	1110
7233	2904	1110
7234	2904	1109
7235	2904	1109
7236	2905	1109
7237	2905	1108
7238	2905	1108
7239	2906	1107
7240	2906	1107
7241	2906	1107
7242	2907	1106
7243	2907	1106
7244	2907	1105
7245	2908	1105
7246	2908	1104
7247	2908	1104
7248	2909	1104
7249	2909	1103
7250	2909	1103
7251	2910	1102
7252	2910	1102
7253	2911	1101
7254	2911	1101
7255	2911	1101
7256	2912	1100
7257	2912	1100
7258	2912	1099
7259	2913	1099
7260	2913	1099
7261	2913	1098
7262	2914	1098
7263	2914	1097
7264	2915	1097
7265	2915	1096
7266	2915	1096
7267	2916	1096
7268	2916	1095
7269	2916	1095
7270	2917	1094
7271	2917	1094
7272	2918	1094
7273	2918	1093
7274	2919	1093
7275	2919	1093
7276	2919	1092
7277	2920	1092
7278	2920	1091
7279	2921	1091
7280	2921	1091
7281	2922	1090
7282	2922	1090
7283	2923	1089
7284	2923	1089
7285	2923	1089
7286	2924	1088
7287	2924	1088
7288	2924	1087
7289	2925	1087
7290	2925	1087
7291	2926	1086
7292	2926	1086
7293	2927	1085
7294	2927	1085
7295	2928	1085
7296	2928	1084
7297	2928	1084
7298	2929	1083
7299	2929	1083
7300	2929	1083
7301	2930	1082
7302	2930	1082
7303	2931	1081
7304	2931	1081
7305	2931	1081
7306	2932	1080
7307	2932	1080
7308	2933	1079
7309	2933	1079
7310	2933	1079
7311	2934	1078
7312	2934	1078
7313	2934	1077
7314	2935	1077
7315	2935	1077
7316	2936	1076
7317	2936	1076
7318	2936	1075
7319	2937	1075
7320	2937	1074
7321	2937	1074
7322	2938	1074
7323	2938	1073
7324	2939	1073
7325	2939	1072
7326	2939	1072
7327	2940	1072
7328	2940	1071
7329	2940	1071
7330	2941	1070
7331	2941	1070
7332	2941	1069
7333	2942	1069
7334	2942	1069
7335	2943	1068
7336	2943	1068
7337	2943	1067
7338	2944	1067
7339	2944	1067
7340	2945	1066
7341	2945	1066
7342	2945	1065
7343	2946	1065
7344	2946	1065
7345	2946	1064
7346	2947	1064
7347	2947	1063
7348	2948	1063
7349	2948	1063
7350	2949	1062
7351	2949	1062
7352	2949	1061
7353	2950	1061
7354	2950	1061
7355	2950	1060
7356	2951	1060
7357	2951	1059
7358	2951	1059
7359	2952	1059
7360	2953	1058
7361	2953	1058
7362	2953	1057
7363	2954	1057
7364	2954	1057
7365	2955	1056
7366	2955	1056
7367	2955	1055
7368	2956	1055
7369	2956	1055
7370	2956	1054
7371	2957	1054
7372	2957	1053
7373	2958	1053
7374	2958	1053
7375	2958	1052
7376	2959	1052
7377	2959	1051
7378	2960	1051
7379	2960	1051
7380	2960	1050
7381	2961	1050
7382	2961	1049
7383	2962	1049
7384	2962	1049
7385	2963	1048
7386	2963	1048
7387	2963	1047
7388	2964	1047
7389	2964	1047
7390	2965	1046
7391	2965	1046
7392	2965	1045
7393	2966	1045
7394	2966	1045
7395	2967	1044
7396	2967	1044
7397	2967	1043
7398	2968	1043
7399	2968	1042
7400	2968	1042
7401	2969	1042
7402	2969	1041
7403	2969	1041
7404	2970	1040
7405	2970	1040
7406	2971	1040
7407	2971	1039
7408	2971	1039
7409	2972	1038
7410	2972	1038
7411	2972	1037
7412	2973	1037
7413	2973	1037
7414	2973	1036
7415	2974	1036
7416	2974	1035
7417	2974	1035
7418	2975	1035
7419	2975	1034
7420	2975	1034
7421	2976	1033
7422	2976	1033
7423	2977	1033
7424	2977	1032
7425	2977	1032
7426	2978	1031
7427	2978	1031
7428	2979	1031
7429	2979	1030
7430	2980	1030
7431	2980	1029
7432	2981	1029
7433	2981	1029
7434	2982	1028
7435	2982	1028
7436	2982	1027
7437	2983	1027
7438	2983	1027
7439	2983	1026
7440	2984	1026
7441	2985	1026
7442	2985	1025
7443	2985	1025
7444	2986	1024
7445	2986	1024
7446	2987	1024
7447	2987	1023
7448	2987	1023
7449	2988	1022
7450	2988	1022
7451	2988	1021
7452	2989	1021
7453	2989	1021
7454	2990	1020
7455	2990	1020
7456	2991	1020
7457	2991	1019
7458	2991	1019
7459	2992	1018
7460	2992	1018
7461	2993	1018
7462	2993	1017
7463	2993	1017
7464	2994	1016
7465	2994	1016
7466	2994	1015
7467	2995	1015
7468	2995	1015
7469	2995	1014
7470	2996	1014
7471	2996	1013
7472	2996	1013
7473	2997	1012
7474	2997	1012
7475	2997	1012
7476	2998	1011
7477	2998	1011
7478	2998	1010
7479	2999	1010
7480	2999	1010
7481	2999	1009
7482	3000	1009
7483	3000	1008
7484	3001	1008
7485	3001	1007
7486	3001	1007
7487	3002	1007
7488	3002	1006
7489	3003	1006
7490	3003	1005
7491	3003	1005
7492	3004	1005
7493	3004	1004
7494	3004	1004
7495	3005	1003
7496	3005	1003
7497	3006	1003
7498	3006	1002
7499	3006	1002
7500	3007	1001
7501	3007	1001
7502	3007	1001
7503	3008	1000
7504	3008	1000
7505	3009	999
7506	3009	999
7507	3009	998
7508	3010	998
7509	3010	998
7510	3010	997
7511	3011	997
7512	3011	996
7513	3012	996
7514	3012	996
7515	3012	995
7516	3013	995
7517	3013	994
7518	3014	994
7519	3014	994
7520	3014	993
7521	3015	993
7522	3015	992
7523	3015	992
7524	3016	992
7525	3016	991
7526	3017	991
7527	3017	990
7528	3017	990
7529	3018	990
7530	3018	989
7531	3019	989
7532	3019	988
7533	3019	988
7534	3020	988
7535	3020	987
7536	3021	987
7537	3021	986
7538	3021	986
7539	3022	986
7540	3022	985
7541	3023	985
7542	3023	984
7543	3023	984
7544	3024	983
7545	3024	983
7546	3024	983
7547	3025	982
7548	3025	982
7549	3025	981
7550	3026	981
7551	3026	981
7552	3026	980
7553	3027	980
7554	3027	979
7555	3028	979
7556	3029	979
7557	3029	978
7558	3030	978
7559	3030	978
7560	3030	977
7561	3031	977
7562	3031	976
7563	3032	976
7564	3032	976
7565	3032	975
7566	3033	975
7567	3033	974
7568	3034	974
7569	3034	974
7570	3034	973
7571	3035	973
7572	3035	972
7573	3035	972
7574	3036	971
7575	3036	971
7576	3036	971
7577	3037	970
7578	3037	970
7579	3038	969
7580	3038	969
7581	3038	969
7582	3039	968
7583	3039	968
7584	3039	967
7585	3040	967
7586	3040	967
7587	3040	966
7588	3041	966
7589	3041	965
7590	3042	965
7591	3042	965
7592	3042	964
7593	3043	964
7594	3043	963
7595	3043	963
7596	3044	962
7597	3044	962
7598	3044	962
7599	3045	961
7600	3045	961
7601	3046	960
7602	3046	960
7603	3046	960
7604	3047	959
7605	3047	959
7606	3047	958
7607	3048	958
7608	3048	958
7609	3049	957
7610	3049	957
7611	3050	956
7612	3050	956
7613	3051	956
7614	3051	955
7615	3051	955
7616	3052	954
7617	3052	954
7618	3053	954
7619	3053	953
7620	3053	953
7621	3054	952
7622	3054	952
7623	3054	952
7624	3055	951
7625	3055	951
7626	3056	950
7627	3056	950
7628	3056	950
7629	3057	949
7630	3057	949
7631	3058	948
7632	3058	948
7633	3058	947
7634	3059	947
7635	3059	947
7636	3059	946
7637	3060	946
7638	3060	945
7639	3060	945
7640	3061	945
7641	3061	944
7642	3061	944
7643	3062	943
7644	3062	943
7645	3062	942
7646	3063	942
7647	3063	942
7648	3064	941
7649	3064	941
7650	3065	941
7651	3065	940
7652	3065	940
7653	3066	939
7654	3066	939
7655	3066	938
7656	3067	938
7657	3067	938
7658	3068	937
7659	3068	937
7660	3068	936
7661	3069	936
7662	3069	936
7663	3069	935
7664	3070	935
7665	3070	934
7666	3071	934
7667	3071	934
7668	3071	933
7669	3072	933
7670	3072	932
7671	3072	932
7672	3073	932
7673	3073	931
7674	3074	931
7675	3074	930
7676	3074	930
7677	3075	930
7678	3075	929
7679	3075	929
7680	3076	928
7681	3076	928
7682	3077	927
7683	3077	927
7684	3077	927
7685	3078	926
7686	3078	926
7687	3078	925
7688	3079	925
7689	3079	925
7690	3080	924
7691	3080	924
7692	3081	923
7693	3081	923
7694	3081	923
7695	3082	922
7696	3082	922
7697	3082	921
7698	3083	921
7699	3083	921
7700	3083	920
7701	3084	920
7702	3084	919
7703	3084	919
7704	3085	918
7705	3085	918
7706	3086	918
7707	3086	917
7708	3087	917
7709	3087	917
7710	3087	916
7711	3088	916
7712	3088	915
7713	3088	915
7714	3089	914
7715	3089	914
7716	3090	914
7717	3090	913
7718	3090	913
7719	3091	912
7720	3091	912
7721	3091	912
7722	3092	911
7723	3092	911
7724	3092	910
7725	3093	910
7726	3093	909
7727	3093	909
7728	3094	909
7729	3094	908
7730	3094	908
7731	3095	907
7732	3095	907
7733	3095	907
7734	3096	906
7735	3096	906
7736	3097	905
7737	3097	905
7738	3097	905
7739	3098	904
7740	3098	904
7741	3098	903
7742	3099	903
7743	3099	902
7744	3099	902
7745	3100	902
7746	3100	901
7747	3100	901
7748	3101	900
7749	3101	900
7750	3101	900
7751	3102	899
7752	3102	899
7753	3103	898
7754	3103	898
7755	3103	897
7756	3104	897
7757	3104	897
7758	3105	896
7759	3105	896
7760	3105	895
7761	3106	895
7762	3106	895
7763	3106	894
7764	3107	894
7765	3107	893
7766	3107	893
7767	3108	893
7768	3108	892
7769	3108	892
7770	3109	891
7771	3109	891
7772	3109	890
7773	3110	890
7774	3110	890
7775	3111	889
7776	3111	889
7777	3111	888
7778	3112	888
7779	3112	888
7780	3112	887
7781	3113	887
7782	3113	886
7783	3113	886
7784	3114	886
7785	3114	885
7786	3115	885
7787	3115	884
7788	3115	884
7789	3116	884
7790	3116	883
7791	3116	883
7792	3117	882
7793	3117	882
7794	3117	881
7795	3118	881
7796	3118	881
7797	3118	880
7798	3119	880
7799	3119	879
7800	3120	879
7801	3120	879
7802	3120	878
7803	3121	878
7804	3121	877
7805	3121	877
7806	3122	876
7807	3122	876
7808	3122	876
7809	3123	875
7810	3123	875
7811	3123	874
7812	3124	874
7813	3124	874
7814	3124	873
7815	3125	873
7816	3125	872
7817	3125	872
7818	3126	872
7819	3126	871
7820	3127	871
7821	3127	870
7822	3127	870
7823	3128	869
7824	3128	869
7825	3128	869
7826	3129	868
7827	3129	868
7828	3129	867
7829	3130	867
7830	3130	867
7831	3130	866
7832	3131	866
7833	3131	865
7834	3131	865
7835	3132	865
7836	3132	864
7837	3132	864
7838	3133	863
7839	3133	863
7840	3134	862
7841	3134	862
7842	3134	862
7843	3135	861
7844	3135	861
7845	3135	860
7846	3136	860
7847	3136	860
7848	3136	859
7849	3137	859
7850	3137	858
7851	3137	858
7852	3138	857
7853	3138	857
7854	3139	857
7855	3139	856
7856	3139	856
7857	3140	855
7858	3140	855
7859	3140	855
7860	3141	854
7861	3141	854
7862	3141	853
7863	3142	853
7864	3142	853
7865	3143	852
7866	3143	852
7867	3143	851
7868	3144	851
7869	3144	851
7870	3144	850
7871	3145	850
7872	3145	849
7873	3145	849
7874	3146	848
7875	3146	848
7876	3147	848
7877	3147	847
7878	3148	847
7879	3148	847
7880	3148	846
7881	3149	846
7882	3149	845
7883	3149	845
7884	3150	844
7885	3150	844
7886	3150	844
7887	3151	843
7888	3151	843
7889	3152	842
7890	3152	842
7891	3152	842
7892	3153	841
7893	3153	841
7894	3154	840
7895	3154	840
7896	3154	840
7897	3155	839
7898	3155	839
7899	3156	838
7900	3156	838
7901	3156	838
7902	3157	837
7903	3157	837
7904	3158	836
7905	3158	836
7906	3158	836
7907	3159	835
7908	3159	835
7909	3160	834
7910	3160	834
7911	3160	834
7912	3160	833
7913	3161	833
7914	3161	832
7915	3162	832
7916	3162	832
7917	3163	831
7918	3163	831
7919	3164	831
7920	3164	830
7921	3164	830
7922	3165	829
7923	3165	829
7924	3166	828
7925	3166	828
7926	3166	828
7927	3167	827
7928	3167	827
7929	3167	826
7930	3168	826
7931	3168	826
7932	3169	825
7933	3170	825
7934	3170	825
7935	3170	824
7936	3171	824
7937	3171	823
7938	3172	823
7939	3172	823
7940	3172	822
7941	3173	822
7942	3173	821
7943	3174	821
7944	3174	821
7945	3175	820
7946	3175	820
7947	3175	819
7948	3176	819
7949	3176	819
7950	3177	818
7951	3177	818
7952	3177	817
7953	3178	817
7954	3178	817
7955	3178	816
7956	3180	816
7957	3181	816
7958	3182	816
7959	3183	815
7960	3184	815
7961	3185	815
7962	3185	814
7963	3186	814
7964	3186	814
7965	3186	813
7966	3187	813
7967	3187	812
7968	3188	812
7969	3188	812
7970	3189	811
7971	3189	811
7972	3189	810
7973	3190	810
7974	3190	810
7975	3191	809
7976	3191	809
7977	3193	809
7978	3194	809
7979	3195	808
7980	3195	808
7981	3196	808
7982	3197	807
7983	3197	807
7984	3198	807
7985	3199	806
7986	3199	806
7987	3200	806
7988	3201	805
7989	3202	805
7990	3202	805
7991	3203	804
7992	3204	804
7993	3204	804
7994	3205	803
7995	3205	803
7996	3206	803
7997	3207	802
7998	3210	803
7999	3211	802
8000	3211	802
8001	3212	802
8002	3213	801
8003	3214	801
8004	3215	801
8005	3215	800
8006	3216	800
8007	3217	800
8008	3218	799
8009	3218	799
8010	3219	799
8011	3219	798
8012	3221	798
8013	3235	801
8014	3236	801
8015	3236	801
8016	3237	800
8017	3238	800
8018	3238	800
8019	3239	799
8020	3239	799
8021	3240	798
8022	3240	798
8023	3240	798
8024	3241	797
8025	3242	797
8026	3242	797
8027	3242	796
8028	3243	796
8029	3243	795
8030	3244	795
8031	3244	794
8032	3244	794
8033	3248	794
8034	3249	794
8035	3249	794
8036	3250	793
8037	3250	793
8038	3251	793
8039	3251	792
8040	3251	792
8041	3252	791
8042	3252	791
8043	3252	791
8044	3253	790
8045	3253	790
8046	3254	789
8047	3254	789
8048	3255	788
8049	3255	788
8050	3255	788
8051	3256	787
8052	3256	787
8053	3256	786
8054	3257	786
8055	3257	786
8056	3258	785
8057	3258	785
8058	3258	784
8059	3259	784
8060	3259	784
8061	3260	783
8062	3260	783
8063	3260	782
8064	3261	782
8065	3261	782
8066	3262	781
8067	3262	781
8068	3262	780
8069	3263	780
8070	3263	780
8071	3263	779
8072	3264	779
8073	3264	778
8074	3265	778
8075	3265	777
8076	3265	777
8077	3266	777
8078	3266	776
8079	3266	776
8080	3267	775
8081	3267	775
8082	3268	775
8083	3268	774
8084	3268	774
8085	3269	773
8086	3269	773
8087	3270	773
8088	3270	772
8089	3270	772
8090	3271	771
8091	3271	771
8092	3271	770
8093	3272	770
8094	3272	770
8095	3272	769
8096	3273	769
8097	3273	768
8098	3274	768
8099	3274	768
8100	3274	767
8101	3275	767
8102	3275	766
8103	3276	766
8104	3276	766
8105	3277	765
8106	3277	765
8107	3277	764
8108	3278	764
8109	3278	764
8110	3279	763
8111	3279	763
8112	3279	762
8113	3280	762
8114	3280	762
8115	3281	761
8116	3282	761
8117	3282	761
8118	3283	760
8119	3283	760
8120	3283	759
8121	3284	759
8122	3284	758
8123	3284	758
8124	3285	758
8125	3285	757
8126	3286	757
8127	3286	756
8128	3286	756
8129	3287	756
8130	3287	755
8131	3288	755
8132	3288	754
8133	3288	754
8134	3289	754
8135	3289	753
8136	3289	753
8137	3290	752
8138	3290	752
8139	3291	752
8140	3291	751
8141	3291	751
8142	3292	750
8143	3292	750
8144	3292	749
8145	3293	749
8146	3293	749
8147	3294	748
8148	3294	748
8149	3295	747
8150	3295	747
8151	3295	747
8152	3296	746
8153	3296	746
8154	3296	745
8155	3297	745
8156	3297	745
8157	3297	744
8158	3298	744
8159	3298	743
8160	3299	743
8161	3299	743
8162	3300	742
8163	3300	742
8164	3300	741
8165	3301	741
8166	3301	741
8167	3301	740
8168	3302	740
8169	3302	739
8170	3303	739
8171	3303	739
8172	3304	738
8173	3304	738
8174	3304	737
8175	3305	737
8176	3305	736
8177	3306	736
8178	3306	736
8179	3307	735
8180	3307	735
8181	3307	735
8182	3308	734
8183	3308	734
8184	3309	733
8185	3309	733
8186	3309	732
8187	3310	732
8188	3310	732
8189	3310	731
8190	3311	731
8191	3311	730
8192	3312	730
8193	3312	730
8194	3313	729
8195	3313	729
8196	3314	728
8197	3314	728
8198	3315	728
8199	3315	727
8200	3316	727
8201	3316	727
8202	3317	726
8203	3317	726
8204	3317	725
8205	3318	725
8206	3318	725
8207	3319	724
8208	3319	724
8209	3320	723
8210	3320	723
8211	3320	723
8212	3321	722
8213	3321	722
8214	3321	721
8215	3321	721
8216	3322	720
8217	3322	720
8218	3323	720
8219	3323	719
8220	3323	719
8221	3324	718
8222	3324	718
8223	3324	718
8224	3325	717
8225	3325	717
