iter	RMSE
7885	5390.89837
7886	5390.042025
7887	5386.148494
7888	5383.207127
7889	5382.021624
7890	5381.919501
7891	5381.072644
7892	5378.604939
7893	5377.273443
7894	5375.873313
7895	5375.53461
7896	5374.12556
7897	5373.684823
7898	5372.776294
7899	5371.400446
7900	5370.24784
7901	5369.170482
7902	5368.445172
7903	5368.303345
7904	5367.044782
7905	5367.018198
7906	5364.935902
7907	5364.16002
7908	5361.56258
7909	5360.764656
7910	5359.803613
7911	5358.842873
7912	5358.03306
7913	5355.17474
7914	5354.073204
7915	5352.901654
7916	5352.107911
7917	5350.347297
7918	5350.191346
7919	5346.635086
7920	5344.884958
7921	5343.93089
7922	5341.924776
7923	5339.873887
7924	5339.078616
7925	5337.079677
7926	5335.713949
7927	5335.093942
7928	5332.878323
7929	5330.572645
7930	5330.372857
7931	5328.936603
7932	5327.06374
7933	5325.266496
7934	5324.544049
7935	5323.186446
7936	5322.022691
7937	5321.983627
7938	5321.733428
7939	5319.537627
7940	5319.104446
7941	5318.086463
7942	5315.76926
7943	5314.398525
7944	5313.5041
7945	5312.606637
7946	5311.414805
7947	5309.540517
7948	5308.795659
7949	5307.251608
7950	5306.081291
7951	5304.966057
7952	5304.925113
7953	5304.89228
7954	5303.030951
7955	5302.448791
7956	5300.920445
7957	5300.248478
7958	5297.62352
7959	5295.963378
7960	5294.39535
7961	5294.01252
7962	5292.924356
7963	5291.205444
7964	5289.395207
7965	5288.020941
7966	5287.079847
7967	5284.87361
7968	5282.096052
7969	5280.383469
7970	5278.287314
7971	5276.573696
7972	5276.546625
7973	5275.571919
7974	5275.234428
7975	5273.286647
7976	5272.312769
7977	5270.639942
7978	5268.665003
7979	5267.933222
7980	5267.519108
7981	5266.780081
7982	5265.931753
7983	5264.697299
7984	5263.577623
7985	5261.735255
7986	5261.703448
7987	5260.096679
7988	5257.917917
7989	5256.22933
7990	5253.293111
7991	5253.233555
7992	5251.025822
7993	5250.519165
7994	5248.968877
7995	5247.39285
7996	5247.346779
7997	5247.304036
7998	5245.180029
7999	5243.257797
8000	5241.699719
8001	5240.888993
8002	5240.723189
8003	5240.66652
8004	5237.620086
8005	5236.610821
8006	5236.584064
8007	5233.090757
8008	5233.037415
8009	5231.465961
8010	5229.794558
8011	5225.835386
8012	5225.783195
8013	5223.11938
8014	5221.896036
8015	5220.866009
8016	5218.748068
8017	5216.79936
8018	5216.266946
8019	5213.894624
8020	5211.943894
8021	5211.213105
8022	5209.450943
8023	5209.438068
8024	5208.839264
8025	5208.444422
8026	5205.78248
8027	5204.462754
8028	5204.052758
8029	5203.339005
8030	5203.066699
8031	5201.773594
8032	5199.504169
8033	5197.338568
8034	5195.029142
8035	5195.004263
8036	5194.429173
8037	5193.342426
8038	5191.700868
8039	5190.368217
8040	5190.132936
8041	5187.437241
8042	5186.094687
8043	5184.349888
8044	5183.413589
8045	5183.345754
8046	5181.681002
8047	5181.651249
8048	5180.480744
8049	5177.479612
8050	5175.989488
8051	5175.057717
8052	5173.479816
8053	5172.106862
8054	5169.819916
8055	5167.271005
8056	5166.362276
8057	5164.67812
8058	5163.823171
8059	5162.835839
8060	5159.99225
8061	5159.960213
8062	5159.499061
8063	5159.46309
8064	5159.063766
8065	5157.898433
8066	5156.622165
8067	5155.177872
8068	5153.932064
8069	5151.832138
8070	5150.845632
8071	5150.091354
8072	5149.166591
8073	5148.658035
8074	5147.890023
8075	5147.732187
8076	5147.048109
8077	5144.693024
8078	5144.078091
8079	5142.529282
8080	5141.147813
8081	5140.315505
8082	5138.428046
8083	5137.251242
8084	5137.219574
8085	5137.185595
8086	5136.491035
8087	5135.8774
8088	5134.149568
8089	5133.517238
8090	5132.565575
8091	5131.470456
8092	5129.655427
8093	5128.59953
8094	5127.325554
8095	5125.704979
8096	5123.392186
8097	5122.323775
8098	5121.915424
8099	5121.309413
8100	5120.69905
8101	5119.33658
8102	5118.113983
8103	5116.289455
8104	5114.56533
8105	5113.850887
8106	5112.36163
8107	5111.650536
8108	5109.956887
8109	5109.923223
8110	5108.420698
8111	5108.372074
8112	5105.965355
8113	5103.929626
8114	5101.830372
8115	5100.664446
8116	5097.251318
8117	5096.237015
8118	5096.022957
8119	5095.887972
8120	5094.333945
8121	5092.653072
8122	5091.651086
8123	5090.483533
8124	5089.781214
8125	5089.09704
8126	5088.216459
8127	5086.066435
8128	5085.750048
8129	5084.287367
8130	5082.910345
8131	5080.248536
8132	5078.046828
8133	5076.119
8134	5076.102387
8135	5074.55266
8136	5074.519904
8137	5072.768321
8138	5070.652174
8139	5069.318669
8140	5069.283618
8141	5068.769451
8142	5067.067638
8143	5066.259374
8144	5065.293231
8145	5063.776696
8146	5060.390003
8147	5057.855182
8148	5054.786353
8149	5054.09742
8150	5052.956233
8151	5052.083336
8152	5050.591373
8153	5049.794568
8154	5047.818044
8155	5045.852637
8156	5043.789619
8157	5040.678921
8158	5040.321337
8159	5037.601021
8160	5036.010955
8161	5034.614411
8162	5033.934904
8163	5032.761446
8164	5030.574515
8165	5029.399621
8166	5028.836505
8167	5028.534963
8168	5026.015387
8169	5025.483711
8170	5025.443385
8171	5022.947375
8172	5020.940849
8173	5019.374546
8174	5018.467984
8175	5017.519143
8176	5016.76505
8177	5015.186621
8178	5013.571006
8179	5013.212172
8180	5012.153124
8181	5011.149905
8182	5010.758355
8183	5010.044163
8184	5010.014094
8185	5008.526947
8186	5006.561711
8187	5006.284236
8188	5004.869403
8189	5003.91124
8190	5003.453165
8191	5001.964463
8192	5000.973706
8193	4999.106543
8194	4998.768655
8195	4998.158019
8196	4996.85703
8197	4996.008295
8198	4995.365658
8199	4994.66006
8200	4994.083785
8201	4992.206014
8202	4991.548513
8203	4990.322919
8204	4988.790421
8205	4987.470863
8206	4985.976607
8207	4985.358904
8208	4984.155676
8209	4982.585463
8210	4981.8037
8211	4980.91736
8212	4980.127854
8213	4978.127952
8214	4978.050794
8215	4977.454674
8216	4975.670125
8217	4973.173531
8218	4972.764688
8219	4971.877809
8220	4969.810737
8221	4969.325775
8222	4967.722176
8223	4967.637249
8224	4966.586423
8225	4965.356577
8226	4965.076461
8227	4964.313604
8228	4962.259102
8229	4960.592935
8230	4958.798509
8231	4958.623315
8232	4956.420921
8233	4954.348398
8234	4953.845956
8235	4953.701295
8236	4951.152714
8237	4949.476201
8238	4948.944963
8239	4948.136194
8240	4947.671219
8241	4945.382619
8242	4944.720736
8243	4943.853095
8244	4942.64811
8245	4940.948642
8246	4939.310895
8247	4937.445439
8248	4935.911043
8249	4934.390776
8250	4933.913291
8251	4932.730899
8252	4931.868241
8253	4929.539761
8254	4929.252193
8255	4927.573993
8256	4926.404679
8257	4923.788277
8258	4922.773341
8259	4921.840471
8260	4921.398812
8261	4920.166364
8262	4919.174735
8263	4916.100845
8264	4915.623563
8265	4914.859258
8266	4913.257756
8267	4912.669292
8268	4911.316498
8269	4910.148998
8270	4909.0693
8271	4908.287183
8272	4906.713059
8273	4906.414351
8274	4905.025022
8275	4904.237228
8276	4903.890257
8277	4902.163592
8278	4901.997063
8279	4901.853264
8280	4899.45929
8281	4899.02187
8282	4897.639304
8283	4896.947456
8284	4895.926596
8285	4895.277466
8286	4895.250941
8287	4894.412605
8288	4893.86195
8289	4891.971471
8290	4891.829587
8291	4891.752904
8292	4890.491716
8293	4889.899382
8294	4888.792458
8295	4887.851276
8296	4886.215813
8297	4886.190142
8298	4885.544299
8299	4883.87539
8300	4883.291023
8301	4881.75805
8302	4880.196845
8303	4880.145307
8304	4877.386381
8305	4875.709326
8306	4873.859766
8307	4872.424606
8308	4870.656879
8309	4870.303256
8310	4867.594473
8311	4866.916269
8312	4865.834828
8313	4864.616991
8314	4863.692957
8315	4863.542742
8316	4863.489183
8317	4862.78323
8318	4862.490085
8319	4862.117423
8320	4860.572539
8321	4859.588128
8322	4858.100096
8323	4857.290007
8324	4856.415615
8325	4855.79402
8326	4855.329755
8327	4854.615169
8328	4852.756251
8329	4851.489989
8330	4848.474949
8331	4848.452653
8332	4847.80104
8333	4846.669742
8334	4846.186884
8335	4845.722566
8336	4845.699255
8337	4844.90034
8338	4844.737477
8339	4842.733544
8340	4841.143401
8341	4839.137235
8342	4836.788096
8343	4835.351352
8344	4834.8541
8345	4834.804859
8346	4833.68178
8347	4833.265642
8348	4832.328817
8349	4831.749581
8350	4831.110234
8351	4829.888486
8352	4829.340566
8353	4826.722496
8354	4826.599774
8355	4823.651283
8356	4822.307568
8357	4821.044808
8358	4818.98039
8359	4818.159601
8360	4816.940864
8361	4815.800814
8362	4813.778637
8363	4813.002358
8364	4810.447583
8365	4809.288018
8366	4807.593412
8367	4807.094157
8368	4806.086269
8369	4805.338689
8370	4804.447918
8371	4804.271957
8372	4803.214418
8373	4801.381938
8374	4800.145748
8375	4799.341277
8376	4797.323906
8377	4796.635021
8378	4796.153407
8379	4794.218395
8380	4794.006238
8381	4792.958805
8382	4792.941922
8383	4790.415599
8384	4787.926785
8385	4786.876131
8386	4785.964698
8387	4785.510707
8388	4784.765855
8389	4784.732391
8390	4782.868753
8391	4780.51657
8392	4779.090124
8393	4778.223216
8394	4777.610255
8395	4776.617723
8396	4775.93526
8397	4774.282979
8398	4773.246618
8399	4773.207356
8400	4771.021407
8401	4769.780204
8402	4768.484546
8403	4767.692568
8404	4764.655211
8405	4764.135523
8406	4763.130015
8407	4761.366233
8408	4760.820065
8409	4760.616504
8410	4758.30759
8411	4758.258619
8412	4758.211504
8413	4757.521629
8414	4756.479683
8415	4756.094562
8416	4754.944369
8417	4753.469146
8418	4753.044297
8419	4751.42385
8420	4751.383242
8421	4750.098367
8422	4749.588553
8423	4749.226334
8424	4748.119272
8425	4745.233308
8426	4744.633813
8427	4744.167842
8428	4742.086329
8429	4740.883697
8430	4739.25053
8431	4737.352155
8432	4737.344369
8433	4735.66992
8434	4735.147226
8435	4733.414026
8436	4733.355096
8437	4731.49203
8438	4730.453396
8439	4729.490791
8440	4729.08472
8441	4728.127029
8442	4727.682004
8443	4726.115264
8444	4724.986524
8445	4724.597512
8446	4723.550668
8447	4723.317624
8448	4722.744874
8449	4722.218664
8450	4720.300904
8451	4719.278207
8452	4718.548106
8453	4717.835006
8454	4716.870009
8455	4716.415122
8456	4714.395153
8457	4713.219604
8458	4712.746068
8459	4710.604659
8460	4709.470557
8461	4708.196421
8462	4706.789817
8463	4705.858305
8464	4705.493876
8465	4705.154869
8466	4704.155148
8467	4703.108448
8468	4701.773263
8469	4700.965267
8470	4699.890056
8471	4699.690698
8472	4698.003041
8473	4697.314278
8474	4694.802597
8475	4694.371447
8476	4692.810585
8477	4692.267773
8478	4691.23734
8479	4690.360555
8480	4689.316922
8481	4688.896791
8482	4688.033766
8483	4687.592882
8484	4686.158431
8485	4685.336103
8486	4684.833584
8487	4683.915383
8488	4683.226341
8489	4681.488262
8490	4679.013246
8491	4678.994669
8492	4677.009803
8493	4674.993615
8494	4673.314908
8495	4671.902558
8496	4670.984966
8497	4669.873639
8498	4668.880923
8499	4668.078778
8500	4667.273222
8501	4667.261671
8502	4665.060456
8503	4663.439539
8504	4663.109822
8505	4661.036132
8506	4660.015411
8507	4657.87506
8508	4656.892622
8509	4656.077654
8510	4654.563605
8511	4652.725043
8512	4652.661383
8513	4651.605273
8514	4647.620516
8515	4647.012656
8516	4646.497045
8517	4644.898723
8518	4644.21148
8519	4642.459825
8520	4642.238541
8521	4640.730549
8522	4639.504628
8523	4638.326311
8524	4637.964284
8525	4636.538737
8526	4635.916776
8527	4634.424226
8528	4633.49735
8529	4632.88235
8530	4630.678403
8531	4629.475846
8532	4628.707671
8533	4628.285842
8534	4627.01861
8535	4625.943997
8536	4624.082036
8537	4623.314283
8538	4622.942027
8539	4622.361602
8540	4621.434427
8541	4620.580435
8542	4619.988229
8543	4618.39143
8544	4618.331586
8545	4616.720092
8546	4615.409677
8547	4614.517113
8548	4613.13785
8549	4611.557554
8550	4610.80905
8551	4610.050776
8552	4608.813364
8553	4607.679656
8554	4606.785298
8555	4605.522445
8556	4603.372284
8557	4601.880988
8558	4599.905946
8559	4598.848165
8560	4598.384037
8561	4598.148274
8562	4597.46658
8563	4596.193296
8564	4595.672964
8565	4594.165217
8566	4593.109239
8567	4592.995095
8568	4591.652386
8569	4589.730477
8570	4589.178913
8571	4588.637312
8572	4587.724416
8573	4586.689679
8574	4586.010888
8575	4584.857332
8576	4584.324554
8577	4584.30568
8578	4582.020692
8579	4581.998056
8580	4580.784326
8581	4580.761602
8582	4576.215561
8583	4576.202261
8584	4573.542138
8585	4572.502853
8586	4571.097287
8587	4569.679174
8588	4567.721757
8589	4566.989844
8590	4566.084957
8591	4565.889846
8592	4565.296604
8593	4565.25151
8594	4564.071884
8595	4563.660243
8596	4562.110032
8597	4560.893813
8598	4559.046756
8599	4557.531452
8600	4556.9567
8601	4555.939806
8602	4554.77322
8603	4553.569518
8604	4552.57775
8605	4550.94187
8606	4550.92836
8607	4550.394607
8608	4548.682097
8609	4548.645584
8610	4547.140244
8611	4546.773908
8612	4545.498946
8613	4544.449428
8614	4542.825922
8615	4541.554778
8616	4539.944025
8617	4539.030961
8618	4538.7861
8619	4537.568968
8620	4536.589798
8621	4535.835242
8622	4535.631455
8623	4534.376205
8624	4533.420035
8625	4532.420518
8626	4531.28777
8627	4530.670087
8628	4529.634404
8629	4529.479826
8630	4527.851723
8631	4526.543151
8632	4525.281011
8633	4523.724527
8634	4523.543247
8635	4522.65612
8636	4522.082164
8637	4520.606515
8638	4520.348206
8639	4519.210078
8640	4517.494881
8641	4516.564338
8642	4515.737702
8643	4515.314996
8644	4515.181344
8645	4515.019454
8646	4513.980487
8647	4513.773609
8648	4512.248372
8649	4511.747989
8650	4511.599654
8651	4510.654266
8652	4510.035482
8653	4508.853736
8654	4507.276664
8655	4506.252417
8656	4505.528586
8657	4504.806726
8658	4503.357604
8659	4503.145317
8660	4502.671613
8661	4501.988829
8662	4501.32149
8663	4500.615696
8664	4499.55377
8665	4497.938034
8666	4497.546101
8667	4496.521708
8668	4493.825631
8669	4492.263695
8670	4491.89706
8671	4490.811975
8672	4489.655342
8673	4488.760799
8674	4487.545982
8675	4487.532079
8676	4485.836169
8677	4483.859228
8678	4482.86295
8679	4481.958362
8680	4481.615397
8681	4481.135355
8682	4480.537168
8683	4479.511359
8684	4479.092286
8685	4478.858347
8686	4477.044983
8687	4476.827203
8688	4475.189273
8689	4472.718482
8690	4472.326853
8691	4470.87865
8692	4469.460082
8693	4467.876841
8694	4466.318748
8695	4466.306211
8696	4464.500029
8697	4463.202575
8698	4462.307039
8699	4460.429039
8700	4459.950651
8701	4458.090624
8702	4457.571005
8703	4456.124276
8704	4454.769651
8705	4453.841873
8706	4452.243613
8707	4452.138045
8708	4451.12074
8709	4450.316456
8710	4448.785553
8711	4446.60369
8712	4445.649483
8713	4444.664231
8714	4442.756756
8715	4440.337625
8716	4438.268941
8717	4437.152846
8718	4435.899646
8719	4434.793599
8720	4433.626026
8721	4432.973753
8722	4432.07428
8723	4429.943511
8724	4429.774467
8725	4429.72626
8726	4428.298613
8727	4428.266557
8728	4427.141104
8729	4426.669162
8730	4425.302719
8731	4423.964335
8732	4423.061624
8733	4421.715918
8734	4421.025672
8735	4419.818996
8736	4418.549618
8737	4417.584558
8738	4416.622875
8739	4416.064115
8740	4414.898322
8741	4414.821638
8742	4413.90949
8743	4413.357884
8744	4411.360459
8745	4409.684679
8746	4407.42617
8747	4406.551249
8748	4405.059294
8749	4404.415954
8750	4403.142525
8751	4402.007287
8752	4400.664576
8753	4400.636581
8754	4399.691425
8755	4398.367533
8756	4397.078975
8757	4396.099531
8758	4395.337803
8759	4394.342794
8760	4394.308353
8761	4394.163763
8762	4393.665236
8763	4393.083543
8764	4392.602927
8765	4391.402802
8766	4391.00603
8767	4389.263192
8768	4389.214442
8769	4387.255988
8770	4385.812074
8771	4384.153628
8772	4384.001495
8773	4383.332933
8774	4380.957099
8775	4379.999825
8776	4379.744208
8777	4378.990468
8778	4378.306901
8779	4377.239088
8780	4376.686465
8781	4376.070093
8782	4374.813097
8783	4374.05663
8784	4372.346936
8785	4370.904385
8786	4369.836509
8787	4368.965417
8788	4367.062176
8789	4366.946417
8790	4365.541507
8791	4365.139091
8792	4363.412086
8793	4362.91395
8794	4361.609523
8795	4361.036292
8796	4360.665319
8797	4359.29101
8798	4359.279214
8799	4357.604904
8800	4356.243989
8801	4354.817275
8802	4353.571266
8803	4351.785295
8804	4351.068391
8805	4350.239082
8806	4349.369011
8807	4347.140811
8808	4346.018005
8809	4345.298315
8810	4344.881719
8811	4344.194668
8812	4343.298784
8813	4342.366391
8814	4340.928204
8815	4340.025248
8816	4339.769281
8817	4338.345265
8818	4338.038581
8819	4335.855457
8820	4333.315437
8821	4331.575119
8822	4330.937392
8823	4329.705564
8824	4328.599288
8825	4328.007294
8826	4327.2658
8827	4326.225408
8828	4325.588351
8829	4324.859416
8830	4324.717808
8831	4323.555678
8832	4322.91404
8833	4322.033918
8834	4321.17733
8835	4319.911193
8836	4318.851749
8837	4318.602204
8838	4318.557146
8839	4317.098413
8840	4316.162641
8841	4315.570253
8842	4313.647179
8843	4312.347266
8844	4311.848402
8845	4310.042297
8846	4309.580872
8847	4308.074036
8848	4307.581374
8849	4307.352835
8850	4306.938671
8851	4306.480036
8852	4305.530655
8853	4303.951562
8854	4303.258871
8855	4302.628904
8856	4301.710927
8857	4301.07486
8858	4299.432931
8859	4299.386438
8860	4298.694838
8861	4295.417943
8862	4295.322964
8863	4294.404416
8864	4293.478691
8865	4292.325907
8866	4291.698657
8867	4290.804022
8868	4290.623106
8869	4289.599645
8870	4288.965434
8871	4288.128383
8872	4286.546602
8873	4285.050266
8874	4284.16641
8875	4283.582839
8876	4282.876731
8877	4282.013563
8878	4281.3401
8879	4280.017288
8880	4278.74915
8881	4277.517717
8882	4276.529097
8883	4276.116579
8884	4274.383381
8885	4273.662634
8886	4273.27387
8887	4270.872466
8888	4270.008589
8889	4268.731938
8890	4267.600318
8891	4265.181448
8892	4263.723555
8893	4262.338636
8894	4261.804618
8895	4260.928697
8896	4260.487587
8897	4258.584217
8898	4258.57224
8899	4257.304674
8900	4257.068507
8901	4256.059708
8902	4255.408837
8903	4254.3731
8904	4253.630504
8905	4253.149793
8906	4252.52454
8907	4250.749182
8908	4250.169711
8909	4249.861968
8910	4249.18619
8911	4248.276996
8912	4248.234001
8913	4247.99865
8914	4247.738148
8915	4247.333911
8916	4246.436215
8917	4245.86136
8918	4244.892913
8919	4242.841938
8920	4242.145399
8921	4240.223541
8922	4238.783147
8923	4237.650945
8924	4237.35439
8925	4236.833142
8926	4235.947526
8927	4235.782984
8928	4234.674697
8929	4232.660781
8930	4231.779062
8931	4231.329253
8932	4230.311609
8933	4229.459453
8934	4228.394126
8935	4227.192729
8936	4225.945676
8937	4224.637906
8938	4223.215722
8939	4222.111754
8940	4221.670577
8941	4220.965115
8942	4218.957072
8943	4218.362285
8944	4218.262598
8945	4217.421977
8946	4217.11141
8947	4216.970463
8948	4216.336769
8949	4215.796125
8950	4214.84823
8951	4214.823178
8952	4214.1953
8953	4213.576995
8954	4212.42671
8955	4210.924296
8956	4210.090482
8957	4208.884571
8958	4207.084673
8959	4206.829788
8960	4205.894696
8961	4204.659525
8962	4203.520876
8963	4202.697163
8964	4202.040394
8965	4201.136272
8966	4199.884331
8967	4197.850414
8968	4196.105096
8969	4195.455247
8970	4193.954175
8971	4193.020862
8972	4191.334115
8973	4191.127325
8974	4190.815361
8975	4190.150366
8976	4189.110363
8977	4188.156686
8978	4187.263997
8979	4185.884009
8980	4184.206821
8981	4183.919048
8982	4183.901897
8983	4182.48656
8984	4182.465141
8985	4181.846696
8986	4181.671534
8987	4181.307765
8988	4179.813188
8989	4178.1401
8990	4176.932318
8991	4176.806411
8992	4176.210556
8993	4175.396982
8994	4174.84444
8995	4174.621744
8996	4173.678585
8997	4173.129479
8998	4172.353143
8999	4171.181739
9000	4170.895378
9001	4170.870384
9002	4169.722625
9003	4169.674259
9004	4168.878964
9005	4167.81425
9006	4167.24703
9007	4165.682674
9008	4164.355184
9009	4162.744441
9010	4162.208034
9011	4160.805006
9012	4160.760865
9013	4159.987349
9014	4159.437212
9015	4159.025232
9016	4158.20127
9017	4156.99386
9018	4155.571638
9019	4153.218672
9020	4152.038895
9021	4150.939872
9022	4149.410985
9023	4149.383692
9024	4148.787133
9025	4147.355723
9026	4146.070038
9027	4144.403125
9028	4144.083911
9029	4143.414801
9030	4141.284582
9031	4140.226293
9032	4139.784478
9033	4139.084319
9034	4138.946946
9035	4138.194895
9036	4136.360178
9037	4134.573996
9038	4133.400723
9039	4133.374773
9040	4132.313927
9041	4131.005743
9042	4130.959879
9043	4129.378468
9044	4128.234875
9045	4127.699812
9046	4127.666528
9047	4126.448165
9048	4124.945366
9049	4123.645068
9050	4122.490962
9051	4122.323469
9052	4122.238042
9053	4121.342642
9054	4120.741116
9055	4119.599424
9056	4119.214345
9057	4119.185502
9058	4118.073578
9059	4116.914572
9060	4115.500351
9061	4114.71689
9062	4112.024657
9063	4111.169485
9064	4110.940462
9065	4110.561808
9066	4110.538336
9067	4109.825607
9068	4108.452943
9069	4107.777941
9070	4106.374913
9071	4106.326743
9072	4105.878252
9073	4104.870472
9074	4103.132036
9075	4102.269647
9076	4102.048409
9077	4101.857902
9078	4101.753265
9079	4101.341732
9080	4101.087012
9081	4100.769555
9082	4099.813856
9083	4099.599043
9084	4099.369642
9085	4098.762976
9086	4097.766197
9087	4096.167832
9088	4095.295274
9089	4094.428942
9090	4094.250321
9091	4093.575829
9092	4093.038157
9093	4092.67734
9094	4091.697125
9095	4090.28919
9096	4090.215509
9097	4089.073221
9098	4088.492739
9099	4087.525842
9100	4086.643678
9101	4085.949624
9102	4085.229201
9103	4084.601191
9104	4083.320166
9105	4082.872933
9106	4082.761051
9107	4082.341127
9108	4081.49522
9109	4080.86442
9110	4080.140518
9111	4079.460644
9112	4079.072694
9113	4078.449856
9114	4077.294111
9115	4075.805358
9116	4075.783538
9117	4075.285496
9118	4074.270844
9119	4073.082788
9120	4073.051983
9121	4071.586352
9122	4070.512562
9123	4068.416962
9124	4066.43219
9125	4065.81723
9126	4065.313712
9127	4064.954424
9128	4064.405924
9129	4063.171283
9130	4062.486062
9131	4061.736497
9132	4060.334431
9133	4060.156873
9134	4059.647005
9135	4058.81712
9136	4057.483835
9137	4056.580074
9138	4055.810031
9139	4053.467527
9140	4053.00359
9141	4052.343486
9142	4051.43343
9143	4050.055254
9144	4049.388044
9145	4047.811801
9146	4047.461511
9147	4045.748151
9148	4045.185034
9149	4043.740924
9150	4043.660081
9151	4043.450344
9152	4042.957992
9153	4041.713204
9154	4040.341434
9155	4038.979594
9156	4038.560554
9157	4036.942365
9158	4036.77981
9159	4036.223981
9160	4036.094871
9161	4034.758508
9162	4034.7186
9163	4034.639698
9164	4033.504226
9165	4033.073607
9166	4032.027818
9167	4031.162082
9168	4030.416746
9169	4029.494999
9170	4029.408639
9171	4028.485877
9172	4027.683293
9173	4027.234195
9174	4025.069951
9175	4024.464093
9176	4023.131128
9177	4022.120838
9178	4021.855474
9179	4021.587553
9180	4020.701357
9181	4020.007837
9182	4019.295983
9183	4019.275857
9184	4018.315164
9185	4018.103127
9186	4017.474759
9187	4016.387304
9188	4015.258103
9189	4013.909455
9190	4013.898403
9191	4012.724565
9192	4012.262353
9193	4010.962248
9194	4010.453164
9195	4008.167279
9196	4007.188474
9197	4006.451921
9198	4005.052832
9199	4004.229723
9200	4002.668239
9201	4001.825855
9202	4000.742332
9203	3999.28937
9204	3998.170282
9205	3997.560489
9206	3996.14393
9207	3995.150797
9208	3994.349791
9209	3993.601808
9210	3993.388594
9211	3992.74323
9212	3991.180785
9213	3990.283066
9214	3990.199926
9215	3989.128114
9216	3987.946136
9217	3986.883429
9218	3985.554051
9219	3984.850399
9220	3983.872788
9221	3982.443371
9222	3982.306344
9223	3980.760678
9224	3980.338946
9225	3979.920438
9226	3979.465849
9227	3978.209196
9228	3977.094734
9229	3975.751791
9230	3975.739393
9231	3974.127265
9232	3972.540115
9233	3971.65354
9234	3971.055643
9235	3970.925887
9236	3970.146736
9237	3969.429107
9238	3967.073921
9239	3966.903279
9240	3966.888813
9241	3965.893596
9242	3965.273953
9243	3963.798334
9244	3962.232782
9245	3961.78316
9246	3961.769956
9247	3960.393607
9248	3960.333117
9249	3959.0795
9250	3958.890823
9251	3957.970736
9252	3957.762867
9253	3955.167345
9254	3954.577327
9255	3954.080233
9256	3953.603749
9257	3952.463823
9258	3951.608481
9259	3951.255687
9260	3950.755373
9261	3950.171113
9262	3949.128703
9263	3949.04759
9264	3947.820866
9265	3947.782315
9266	3946.803095
9267	3945.176497
9268	3945.140865
9269	3944.476356
9270	3943.106969
9271	3941.750276
9272	3941.322814
9273	3940.52596
9274	3939.555362
9275	3938.24545
9276	3937.686536
9277	3936.820774
9278	3934.820665
9279	3933.437222
9280	3932.734107
9281	3931.425431
9282	3930.137222
9283	3929.120327
9284	3928.358011
9285	3928.005048
9286	3926.2228
9287	3925.65182
9288	3924.429315
9289	3922.945159
9290	3922.559901
9291	3921.76128
9292	3919.307368
9293	3918.883012
9294	3917.385218
9295	3916.064613
9296	3915.633364
9297	3914.389147
9298	3912.432397
9299	3912.397875
9300	3911.688704
9301	3910.597839
9302	3909.920471
9303	3909.162415
9304	3908.386224
9305	3907.227614
9306	3906.924741
9307	3906.550228
9308	3905.884544
9309	3905.339643
9310	3905.165633
9311	3904.942465
9312	3904.499594
9313	3903.941881
9314	3902.741731
9315	3902.684202
9316	3902.091013
9317	3901.778782
9318	3901.052236
9319	3900.526891
9320	3899.77227
9321	3899.730287
9322	3899.598744
9323	3898.667461
9324	3897.495828
9325	3896.608258
9326	3896.432341
9327	3896.063418
9328	3894.989662
9329	3893.899811
9330	3893.467096
9331	3890.684267
9332	3887.903867
9333	3887.158239
9334	3886.555346
9335	3885.569488
9336	3884.527888
9337	3883.938712
9338	3882.858152
9339	3882.080373
9340	3881.318473
9341	3880.738567
9342	3880.162365
9343	3879.499504
9344	3877.065482
9345	3875.70174
9346	3874.66013
9347	3873.198718
9348	3872.740334
9349	3872.070559
9350	3871.020197
9351	3870.395925
9352	3869.495698
9353	3869.149229
9354	3868.752717
9355	3867.7486
9356	3867.014389
9357	3866.537449
9358	3866.209016
9359	3865.109565
9360	3864.525784
9361	3863.112946
9362	3861.881952
9363	3860.582333
9364	3859.940887
9365	3859.191993
9366	3857.724157
9367	3856.788144
9368	3856.323864
9369	3855.183129
9370	3854.212771
9371	3852.628735
9372	3850.755141
9373	3849.801261
9374	3847.158764
9375	3846.527521
9376	3845.315279
9377	3844.609779
9378	3844.020085
9379	3843.490392
9380	3842.235386
9381	3841.587185
9382	3841.108974
9383	3840.372507
9384	3838.879446
9385	3838.114694
9386	3837.356318
9387	3836.709819
9388	3836.170627
9389	3835.670301
9390	3834.854521
9391	3834.111758
9392	3833.007095
9393	3832.447868
9394	3831.897613
9395	3831.502376
9396	3831.287748
9397	3829.874794
9398	3829.33209
9399	3828.388647
9400	3828.355725
9401	3827.981877
9402	3827.737814
9403	3826.736821
9404	3825.680738
9405	3824.666301
9406	3823.967891
9407	3822.805334
9408	3821.92943
9409	3821.913114
9410	3821.324698
9411	3820.78001
9412	3820.028555
9413	3819.082556
9414	3819.061649
9415	3818.496233
9416	3817.582225
9417	3816.879162
9418	3816.303551
9419	3815.4618
9420	3812.336489
9421	3811.294349
9422	3810.746554
9423	3810.094842
9424	3808.747529
9425	3807.970195
9426	3806.091421
9427	3804.970903
9428	3804.779715
9429	3801.859296
9430	3801.129913
9431	3800.222053
9432	3799.287216
9433	3798.467924
9434	3797.097431
9435	3795.700724
9436	3794.260733
9437	3793.815525
9438	3792.957205
